＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
140135226,CAL_225M_250327_35250,CAL,20250328,35250,1640,1640,36793.11,28.4255,0.6346,17,日経225
140135326,CAL_225M_250327_35375,CAL,20250328,35375,1550,1550,36793.11,28.3064,0.6346,17,日経225
140135526,CAL_225M_250327_35500,CAL,20250328,35500,1425,1425,36793.11,26.8412,0.6346,17,日経225
140135626,CAL_225M_250327_35625,CAL,20250328,35625,1375,1375,36793.11,27.9919,0.6346,17,日経225
140135726,CAL_225M_250327_35750,CAL,20250328,35750,1290,1290,36793.11,27.7944,0.6346,17,日経225
140135826,CAL_225M_250327_35875,CAL,20250328,35875,1210,1210,36793.11,27.6802,0.6346,17,日経225
140136026,CAL_225M_250327_36000,CAL,20250328,36000,1065,1065,36793.11,25.3313,0.6346,17,日経225
140136126,CAL_225M_250327_36125,CAL,20250328,36125,1055,1055,36793.11,27.3504,0.6346,17,日経225
140136226,CAL_225M_250327_36250,CAL,20250328,36250,965,965,36793.11,26.6506,0.6346,17,日経225
140136326,CAL_225M_250327_36375,CAL,20250328,36375,890,890,36793.11,26.347,0.6346,17,日経225
140136526,CAL_225M_250327_36500,CAL,20250328,36500,825,825,36793.11,26.2692,0.6346,17,日経225
140136626,CAL_225M_250327_36625,CAL,20250328,36625,750,750,36793.11,25.7775,0.6346,17,日経225
140136726,CAL_225M_250327_36750,CAL,20250328,36750,690,690,36793.11,25.666,0.6346,17,日経225
140136826,CAL_225M_250327_36875,CAL,20250328,36875,630,630,36793.11,25.4555,0.6346,17,日経225
140137026,CAL_225M_250327_37000,CAL,20250328,37000,575,575,36793.11,25.3059,0.6346,17,日経225
140137126,CAL_225M_250327_37125,CAL,20250328,37125,520,520,36793.11,25.0537,0.6346,17,日経225
140137226,CAL_225M_250327_37250,CAL,20250328,37250,435,435,36793.11,23.6725,0.6346,17,日経225
140137326,CAL_225M_250327_37375,CAL,20250328,37375,415,415,36793.11,24.3881,0.6346,17,日経225
140137526,CAL_225M_250327_37500,CAL,20250328,37500,370,370,36793.11,24.1438,0.6346,17,日経225
140137626,CAL_225M_250327_37625,CAL,20250328,37625,325,325,36793.11,23.7803,0.6346,17,日経225
140137726,CAL_225M_250327_37750,CAL,20250328,37750,285,285,36793.11,23.4781,0.6346,17,日経225
140137826,CAL_225M_250327_37875,CAL,20250328,37875,250,250,36793.11,23.2474,0.6346,17,日経225
140138026,CAL_225M_250327_38000,CAL,20250328,38000,185,185,36793.11,21.5535,0.6346,17,日経225
140138126,CAL_225M_250327_38125,CAL,20250328,38125,185,185,36793.11,22.6041,0.6346,17,日経225
140138226,CAL_225M_250327_38250,CAL,20250328,38250,150,150,36793.11,21.9211,0.6346,17,日経225
140138326,CAL_225M_250327_38375,CAL,20250328,38375,135,135,36793.11,22.1057,0.6346,17,日経225
140138526,CAL_225M_250327_38500,CAL,20250328,38500,115,115,36793.11,21.9156,0.6346,17,日経225
140138626,CAL_225M_250327_38625,CAL,20250328,38625,90,90,36793.11,21.2503,0.6346,17,日経225
140138726,CAL_225M_250327_38750,CAL,20250328,38750,85,85,36793.11,21.7658,0.6346,17,日経225
140138826,CAL_225M_250327_38875,CAL,20250328,38875,67,67,36793.11,21.257,0.6346,17,日経225
140139026,CAL_225M_250327_39000,CAL,20250328,39000,55,55,36793.11,21.0366,0.6346,17,日経225
140139126,CAL_225M_250327_39125,CAL,20250328,39125,50,50,36793.11,21.3364,0.6346,17,日経225
140139226,CAL_225M_250327_39250,CAL,20250328,39250,46,46,36793.11,21.6849,0.6346,17,日経225
140139326,CAL_225M_250327_39375,CAL,20250328,39375,42,42,36793.11,21.9889,0.6346,17,日経225
140139526,CAL_225M_250327_39500,CAL,20250328,39500,38,38,36793.11,22.2444,0.6346,17,日経225
140139626,CAL_225M_250327_39625,CAL,20250328,39625,35,35,36793.11,22.5734,0.6346,17,日経225
140139726,CAL_225M_250327_39750,CAL,20250328,39750,32,32,36793.11,22.8623,0.6346,17,日経225
140139826,CAL_225M_250327_39875,CAL,20250328,39875,30,30,36793.11,23.2524,0.6346,17,日経225
140130026,CAL_225M_250327_40000,CAL,20250328,40000,28,28,36793.11,23.6144,0.6346,17,日経225
140130126,CAL_225M_250327_40125,CAL,20250328,40125,27,27,36793.11,24.1076,0.6346,17,日経225
140130226,CAL_225M_250327_40250,CAL,20250328,40250,26,26,36793.11,24.5862,0.6346,17,日経225
140130326,CAL_225M_250327_40375,CAL,20250328,40375,25,25,36793.11,25.0502,0.6346,17,日経225
140130526,CAL_225M_250327_40500,CAL,20250328,40500,24,24,36793.11,25.4993,0.6346,17,日経225
140130626,CAL_225M_250327_40625,CAL,20250328,40625,23,23,36793.11,25.933,0.6346,17,日経225
140130726,CAL_225M_250327_40750,CAL,20250328,40750,21,21,36793.11,26.1515,0.6346,17,日経225
140130826,CAL_225M_250327_40875,CAL,20250328,40875,18,18,36793.11,26.1057,0.6346,17,日経225
140131026,CAL_225M_250327_41000,CAL,20250328,41000,16,16,36793.11,26.2146,0.6346,17,日経225
140131126,CAL_225M_250327_41125,CAL,20250328,41125,14,14,36793.11,26.2636,0.6346,17,日経225
140131226,CAL_225M_250327_41250,CAL,20250328,41250,12,12,36793.11,26.2399,0.6346,17,日経225
140131326,CAL_225M_250327_41375,CAL,20250328,41375,10,10,36793.11,26.1245,0.6346,17,日経225
140131526,CAL_225M_250327_41500,CAL,20250328,41500,9,9,36793.11,26.287,0.6346,17,日経225
140131626,CAL_225M_250327_41625,CAL,20250328,41625,8,8,36793.11,26.287,0.6346,17,日経225
140131726,CAL_225M_250327_41750,CAL,20250328,41750,7,7,36793.11,26.287,0.6346,17,日経225
140143826,CAL_225M_250403_33875,CAL,20250404,33875,2870,2870,36793.11,30.1952,0.6346,24,日経225
140144026,CAL_225M_250403_34000,CAL,20250404,34000,2760,2760,36793.11,29.8567,0.6346,24,日経225
140144126,CAL_225M_250403_34125,CAL,20250404,34125,2645,2645,36793.11,29.2721,0.6346,24,日経225
140144226,CAL_225M_250403_34250,CAL,20250404,34250,2540,2540,36793.11,29.0635,0.6346,24,日経225
140144326,CAL_225M_250403_34375,CAL,20250404,34375,2440,2440,36793.11,28.9961,0.6346,24,日経225
140144526,CAL_225M_250403_34500,CAL,20250404,34500,2335,2335,36793.11,28.6824,0.6346,24,日経225
140144626,CAL_225M_250403_34625,CAL,20250404,34625,2235,2235,36793.11,28.5025,0.6346,24,日経225
140144726,CAL_225M_250403_34750,CAL,20250404,34750,2140,2140,36793.11,28.4406,0.6346,24,日経225
140144826,CAL_225M_250403_34875,CAL,20250404,34875,2040,2040,36793.11,28.1486,0.6346,24,日経225
140145026,CAL_225M_250403_35000,CAL,20250404,35000,1945,1945,36793.11,27.9695,0.6346,24,日経225
140145126,CAL_225M_250403_35125,CAL,20250404,35125,1850,1850,36793.11,27.7334,0.6346,24,日経225
140145226,CAL_225M_250403_35250,CAL,20250404,35250,1755,1755,36793.11,27.4422,0.6346,24,日経225
140145326,CAL_225M_250403_35375,CAL,20250404,35375,1665,1665,36793.11,27.2482,0.6346,24,日経225
140145526,CAL_225M_250403_35500,CAL,20250404,35500,1575,1575,36793.11,26.9951,0.6346,24,日経225
140145626,CAL_225M_250403_35625,CAL,20250404,35625,1490,1490,36793.11,26.8286,0.6346,24,日経225
140145726,CAL_225M_250403_35750,CAL,20250404,35750,1405,1405,36793.11,26.6,0.6346,24,日経225
140145826,CAL_225M_250403_35875,CAL,20250404,35875,1325,1325,36793.11,26.4499,0.6346,24,日経225
140146026,CAL_225M_250403_36000,CAL,20250404,36000,1250,1250,36793.11,26.3732,0.6346,24,日経225
140146126,CAL_225M_250403_36125,CAL,20250404,36125,1170,1170,36793.11,26.0933,0.6346,24,日経225
140146226,CAL_225M_250403_36250,CAL,20250404,36250,1085,1085,36793.11,25.6142,0.6346,24,日経225
140146326,CAL_225M_250403_36375,CAL,20250404,36375,1010,1010,36793.11,25.3407,0.6346,24,日経225
140146526,CAL_225M_250403_36500,CAL,20250404,36500,945,945,36793.11,25.2671,0.6346,24,日経225
140146626,CAL_225M_250403_36625,CAL,20250404,36625,875,875,36793.11,24.9893,0.6346,24,日経225
140146726,CAL_225M_250403_36750,CAL,20250404,36750,810,810,36793.11,24.7742,0.6346,24,日経225
140146826,CAL_225M_250403_36875,CAL,20250404,36875,750,750,36793.11,24.621,0.6346,24,日経225
140147026,CAL_225M_250403_37000,CAL,20250404,37000,690,690,36793.11,24.394,0.6346,24,日経225
140147126,CAL_225M_250403_37125,CAL,20250404,37125,635,635,36793.11,24.2283,0.6346,24,日経225
140147226,CAL_225M_250403_37250,CAL,20250404,37250,575,575,36793.11,23.8458,0.6346,24,日経225
140147326,CAL_225M_250403_37375,CAL,20250404,37375,525,525,36793.11,23.6623,0.6346,24,日経225
140147526,CAL_225M_250403_37500,CAL,20250404,37500,475,475,36793.11,23.3977,0.6346,24,日経225
140147626,CAL_225M_250403_37625,CAL,20250404,37625,430,430,36793.11,23.1958,0.6346,24,日経225
140147726,CAL_225M_250403_37750,CAL,20250404,37750,385,385,36793.11,22.9077,0.6346,24,日経225
140147826,CAL_225M_250403_37875,CAL,20250404,37875,350,350,36793.11,22.8462,0.6346,24,日経225
140148026,CAL_225M_250403_38000,CAL,20250404,38000,310,310,36793.11,22.5381,0.6346,24,日経225
140148126,CAL_225M_250403_38125,CAL,20250404,38125,280,280,36793.11,22.4767,0.6346,24,日経225
140148226,CAL_225M_250403_38250,CAL,20250404,38250,245,245,36793.11,22.1506,0.6346,24,日経225
140148326,CAL_225M_250403_38375,CAL,20250404,38375,215,215,36793.11,21.9065,0.6346,24,日経225
140148526,CAL_225M_250403_38500,CAL,20250404,38500,190,190,36793.11,21.7621,0.6346,24,日経225
140148626,CAL_225M_250403_38625,CAL,20250404,38625,165,165,36793.11,21.5215,0.6346,24,日経225
140148726,CAL_225M_250403_38750,CAL,20250404,38750,150,150,36793.11,21.6379,0.6346,24,日経225
140148826,CAL_225M_250403_38875,CAL,20250404,38875,140,140,36793.11,21.9355,0.6346,24,日経225
140149026,CAL_225M_250403_39000,CAL,20250404,39000,130,130,36793.11,22.1916,0.6346,24,日経225
140149126,CAL_225M_250403_39125,CAL,20250404,39125,120,120,36793.11,22.4039,0.6346,24,日経225
140149226,CAL_225M_250403_39250,CAL,20250404,39250,110,110,36793.11,22.5692,0.6346,24,日経225
140149326,CAL_225M_250403_39375,CAL,20250404,39375,98,98,36793.11,22.5628,0.6346,24,日経225
140149526,CAL_225M_250403_39500,CAL,20250404,39500,88,88,36793.11,22.6127,0.6346,24,日経225
140149626,CAL_225M_250403_39625,CAL,20250404,39625,83,83,36793.11,22.943,0.6346,24,日経225
140149726,CAL_225M_250403_39750,CAL,20250404,39750,76,76,36793.11,23.1016,0.6346,24,日経225
140149826,CAL_225M_250403_39875,CAL,20250404,39875,70,70,36793.11,23.2904,0.6346,24,日経225
140140026,CAL_225M_250403_40000,CAL,20250404,40000,65,65,36793.11,23.5192,0.6346,24,日経225
140140126,CAL_225M_250403_40125,CAL,20250404,40125,58,58,36793.11,23.5402,0.6346,24,日経225
140140226,CAL_225M_250403_40250,CAL,20250404,40250,51,51,36793.11,23.4966,0.6346,24,日経225
140140326,CAL_225M_250403_40375,CAL,20250404,40375,45,45,36793.11,23.4804,0.6346,24,日経225
140140526,CAL_225M_250403_40500,CAL,20250404,40500,40,40,36793.11,23.5063,0.6346,24,日経225
140140626,CAL_225M_250403_40625,CAL,20250404,40625,36,36,36793.11,23.5919,0.6346,24,日経225
140140726,CAL_225M_250403_40750,CAL,20250404,40750,31,31,36793.11,23.4934,0.6346,24,日経225
140140826,CAL_225M_250403_40875,CAL,20250404,40875,28,28,36793.11,23.6017,0.6346,24,日経225
140141026,CAL_225M_250403_41000,CAL,20250404,41000,24,24,36793.11,23.5046,0.6346,24,日経225
140141126,CAL_225M_250403_41125,CAL,20250404,41125,21,21,36793.11,23.4983,0.6346,24,日経225
140141226,CAL_225M_250403_41250,CAL,20250404,41250,19,19,36793.11,23.6204,0.6346,24,日経225
140153826,CAL_225M_250410_33875,CAL,20250411,33875,2905,2905,36793.11,27.7787,0.6346,31,日経225
140154026,CAL_225M_250410_34000,CAL,20250411,34000,2800,2800,36793.11,27.6213,0.6346,31,日経225
140154126,CAL_225M_250410_34125,CAL,20250411,34125,2710,2710,36793.11,27.9401,0.6346,31,日経225
140154226,CAL_225M_250410_34250,CAL,20250411,34250,2590,2590,36793.11,27.1788,0.6346,31,日経225
140154326,CAL_225M_250410_34375,CAL,20250411,34375,2505,2505,36793.11,27.5466,0.6346,31,日経225
140154526,CAL_225M_250410_34500,CAL,20250411,34500,2390,2390,36793.11,26.8958,0.6346,31,日経225
140154626,CAL_225M_250410_34625,CAL,20250411,34625,2305,2305,36793.11,27.142,0.6346,31,日経225
140154726,CAL_225M_250410_34750,CAL,20250411,34750,2190,2190,36793.11,26.4324,0.6346,31,日経225
140154826,CAL_225M_250410_34875,CAL,20250411,34875,2095,2095,36793.11,26.2821,0.6346,31,日経225
140155026,CAL_225M_250410_35000,CAL,20250411,35000,1990,1990,36793.11,25.8028,0.6346,31,日経225
140155126,CAL_225M_250410_35125,CAL,20250411,35125,1905,1905,36793.11,25.8406,0.6346,31,日経225
140155226,CAL_225M_250410_35250,CAL,20250411,35250,1815,1815,36793.11,25.6863,0.6346,31,日経225
140155326,CAL_225M_250410_35375,CAL,20250411,35375,1725,1725,36793.11,25.4826,0.6346,31,日経225
140155526,CAL_225M_250410_35500,CAL,20250411,35500,1625,1625,36793.11,24.9735,0.6346,31,日経225
140155626,CAL_225M_250410_35625,CAL,20250411,35625,1550,1550,36793.11,25.0582,0.6346,31,日経225
140155726,CAL_225M_250410_35750,CAL,20250411,35750,1465,1465,36793.11,24.8345,0.6346,31,日経225
140155826,CAL_225M_250410_35875,CAL,20250411,35875,1380,1380,36793.11,24.5604,0.6346,31,日経225
140156026,CAL_225M_250410_36000,CAL,20250411,36000,1310,1310,36793.11,24.5994,0.6346,31,日経225
140156126,CAL_225M_250410_36125,CAL,20250411,36125,1225,1225,36793.11,24.2207,0.6346,31,日経225
140156226,CAL_225M_250410_36250,CAL,20250411,36250,1155,1155,36793.11,24.1479,0.6346,31,日経225
140156326,CAL_225M_250410_36375,CAL,20250411,36375,1080,1080,36793.11,23.9,0.6346,31,日経225
140156526,CAL_225M_250410_36500,CAL,20250411,36500,995,995,36793.11,23.3603,0.6346,31,日経225
140156626,CAL_225M_250410_36625,CAL,20250411,36625,940,940,36793.11,23.471,0.6346,31,日経225
140156726,CAL_225M_250410_36750,CAL,20250411,36750,875,875,36793.11,23.287,0.6346,31,日経225
140156826,CAL_225M_250410_36875,CAL,20250411,36875,815,815,36793.11,23.1617,0.6346,31,日経225
140157026,CAL_225M_250410_37000,CAL,20250411,37000,755,755,36793.11,22.9761,0.6346,31,日経225
140157126,CAL_225M_250410_37125,CAL,20250411,37125,700,700,36793.11,22.849,0.6346,31,日経225
140157226,CAL_225M_250410_37250,CAL,20250411,37250,640,640,36793.11,22.5375,0.6346,31,日経225
140157326,CAL_225M_250410_37375,CAL,20250411,37375,590,590,36793.11,22.4057,0.6346,31,日経225
140157526,CAL_225M_250410_37500,CAL,20250411,37500,535,535,36793.11,22.0825,0.6346,31,日経225
140157626,CAL_225M_250410_37625,CAL,20250411,37625,500,500,36793.11,22.2038,0.6346,31,日経225
140157726,CAL_225M_250410_37750,CAL,20250411,37750,455,455,36793.11,22.0054,0.6346,31,日経225
140157826,CAL_225M_250410_37875,CAL,20250411,37875,415,415,36793.11,21.8725,0.6346,31,日経225
140158026,CAL_225M_250410_38000,CAL,20250411,38000,365,365,36793.11,21.3876,0.6346,31,日経225
140158126,CAL_225M_250410_38125,CAL,20250411,38125,345,345,36793.11,21.6874,0.6346,31,日経225
140158226,CAL_225M_250410_38250,CAL,20250411,38250,310,310,36793.11,21.4929,0.6346,31,日経225
140158326,CAL_225M_250410_38375,CAL,20250411,38375,280,280,36793.11,21.3797,0.6346,31,日経225
140158526,CAL_225M_250410_38500,CAL,20250411,38500,245,245,36793.11,21.0288,0.6346,31,日経225
140158626,CAL_225M_250410_38625,CAL,20250411,38625,225,225,36793.11,21.1063,0.6346,31,日経225
140158726,CAL_225M_250410_38750,CAL,20250411,38750,200,200,36793.11,20.9464,0.6346,31,日経225
140158826,CAL_225M_250410_38875,CAL,20250411,38875,180,180,36793.11,20.9015,0.6346,31,日経225
140159026,CAL_225M_250410_39000,CAL,20250411,39000,155,155,36793.11,20.5819,0.6346,31,日経225
140159126,CAL_225M_250410_39125,CAL,20250411,39125,145,145,36793.11,20.8213,0.6346,31,日経225
140159226,CAL_225M_250410_39250,CAL,20250411,39250,125,125,36793.11,20.5615,0.6346,31,日経225
140159326,CAL_225M_250410_39375,CAL,20250411,39375,115,115,36793.11,20.705,0.6346,31,日経225
140159526,CAL_225M_250410_39500,CAL,20250411,39500,99,99,36793.11,20.4853,0.6346,31,日経225
140159626,CAL_225M_250410_39625,CAL,20250411,39625,90,90,36793.11,20.5754,0.6346,31,日経225
140159726,CAL_225M_250410_39750,CAL,20250411,39750,79,79,36793.11,20.4935,0.6346,31,日経225
140159826,CAL_225M_250410_39875,CAL,20250411,39875,70,70,36793.11,20.4714,0.6346,31,日経225
140150026,CAL_225M_250410_40000,CAL,20250411,40000,61,60,36793.11,20.384,0.6346,31,日経225
140150126,CAL_225M_250410_40125,CAL,20250411,40125,54,54,36793.11,20.3793,0.6346,31,日経225
140150226,CAL_225M_250410_40250,CAL,20250411,40250,48,48,36793.11,20.3993,0.6346,31,日経225
140150326,CAL_225M_250410_40375,CAL,20250411,40375,43,43,36793.11,20.4561,0.6346,31,日経225
140150526,CAL_225M_250410_40500,CAL,20250411,40500,38,38,36793.11,20.463,0.6346,31,日経225
140150626,CAL_225M_250410_40625,CAL,20250411,40625,33,33,36793.11,20.4111,0.6346,31,日経225
140150726,CAL_225M_250410_40750,CAL,20250411,40750,29,29,36793.11,20.4117,0.6346,31,日経225
140150826,CAL_225M_250410_40875,CAL,20250411,40875,29,29,36793.11,20.8748,0.6346,31,日経225
140151026,CAL_225M_250410_41000,CAL,20250411,41000,22,22,36793.11,20.371,0.6346,31,日経225
140151126,CAL_225M_250410_41125,CAL,20250411,41125,23,23,36793.11,20.9635,0.6346,31,日経225
140151226,CAL_225M_250410_41250,CAL,20250411,41250,17,17,36793.11,20.4142,0.6346,31,日経225
140151326,CAL_225M_250410_41375,CAL,20250411,41375,18,18,36793.11,21.0196,0.6346,31,日経225
140151526,CAL_225M_250410_41500,CAL,20250411,41500,13,13,36793.11,20.4417,0.6346,31,日経225
140151626,CAL_225M_250410_41625,CAL,20250411,41625,15,15,36793.11,21.2811,0.6346,31,日経225
140151726,CAL_225M_250410_41750,CAL,20250411,41750,12,12,36793.11,21.0162,0.6346,31,日経225
140151826,CAL_225M_250410_41875,CAL,20250411,41875,11,11,36793.11,21.1613,0.6346,31,日経225
140152026,CAL_225M_250410_42000,CAL,20250411,42000,10,10,36793.11,21.2809,0.6346,31,日経225
140152126,CAL_225M_250410_42125,CAL,20250411,42125,9,9,36793.11,21.3712,0.6346,31,日経225
140152226,CAL_225M_250410_42250,CAL,20250411,42250,8,8,36793.11,21.4276,0.6346,31,日経225
140152326,CAL_225M_250410_42375,CAL,20250411,42375,7,7,36793.11,21.4435,0.6346,31,日経225
140152526,CAL_225M_250410_42500,CAL,20250411,42500,7,7,36793.11,21.8111,0.6346,31,日経225
140152626,CAL_225M_250410_42625,CAL,20250411,42625,6,6,36793.11,21.7702,0.6346,31,日経225
140152726,CAL_225M_250410_42750,CAL,20250411,42750,5,5,36793.11,21.665,0.6346,31,日経225
140152826,CAL_225M_250410_42875,CAL,20250411,42875,5,5,36793.11,22.0161,0.6346,31,日経225
140153026,CAL_225M_250410_43000,CAL,20250411,43000,4,4,36793.11,21.8158,0.6346,31,日経225
140163826,CAL_225M_250417_33875,CAL,20250418,33875,3015,3015,36793.11,28.5299,0.6346,38,日経225
140164026,CAL_225M_250417_34000,CAL,20250418,34000,2910,2910,36793.11,28.2774,0.6346,38,日経225
140164126,CAL_225M_250417_34125,CAL,20250418,34125,2805,2805,36793.11,27.9952,0.6346,38,日経225
140164226,CAL_225M_250417_34250,CAL,20250418,34250,2705,2705,36793.11,27.8264,0.6346,38,日経225
140164326,CAL_225M_250417_34375,CAL,20250418,34375,2605,2605,36793.11,27.6224,0.6346,38,日経225
140164526,CAL_225M_250417_34500,CAL,20250418,34500,2505,2505,36793.11,27.3846,0.6346,38,日経225
140164626,CAL_225M_250417_34625,CAL,20250418,34625,2405,2405,36793.11,27.1141,0.6346,38,日経225
140164726,CAL_225M_250417_34750,CAL,20250418,34750,2310,2310,36793.11,26.9402,0.6346,38,日経225
140164826,CAL_225M_250417_34875,CAL,20250418,34875,2215,2215,36793.11,26.7294,0.6346,38,日経225
140165026,CAL_225M_250417_35000,CAL,20250418,35000,2120,2120,36793.11,26.4829,0.6346,38,日経225
140165126,CAL_225M_250417_35125,CAL,20250418,35125,2030,2030,36793.11,26.3219,0.6346,38,日経225
140165226,CAL_225M_250417_35250,CAL,20250418,35250,1935,1935,36793.11,26.0036,0.6346,38,日経225
140165326,CAL_225M_250417_35375,CAL,20250418,35375,1850,1850,36793.11,25.884,0.6346,38,日経225
140165526,CAL_225M_250417_35500,CAL,20250418,35500,1765,1765,36793.11,25.7229,0.6346,38,日経225
140165626,CAL_225M_250417_35625,CAL,20250418,35625,1675,1675,36793.11,25.4083,0.6346,38,日経225
140165726,CAL_225M_250417_35750,CAL,20250418,35750,1595,1595,36793.11,25.2793,0.6346,38,日経225
140165826,CAL_225M_250417_35875,CAL,20250418,35875,1515,1515,36793.11,25.1076,0.6346,38,日経225
140166026,CAL_225M_250417_36000,CAL,20250418,36000,1435,1435,36793.11,24.8937,0.6346,38,日経225
140166126,CAL_225M_250417_36125,CAL,20250418,36125,1355,1355,36793.11,24.6375,0.6346,38,日経225
140166226,CAL_225M_250417_36250,CAL,20250418,36250,1275,1275,36793.11,24.3388,0.6346,38,日経225
140166326,CAL_225M_250417_36375,CAL,20250418,36375,1200,1200,36793.11,24.1035,0.6346,38,日経225
140166526,CAL_225M_250417_36500,CAL,20250418,36500,1130,1130,36793.11,23.9298,0.6346,38,日経225
140166626,CAL_225M_250417_36625,CAL,20250418,36625,1060,1060,36793.11,23.7097,0.6346,38,日経225
140166726,CAL_225M_250417_36750,CAL,20250418,36750,990,990,36793.11,23.4424,0.6346,38,日経225
140166826,CAL_225M_250417_36875,CAL,20250418,36875,930,930,36793.11,23.3402,0.6346,38,日経225
140167026,CAL_225M_250417_37000,CAL,20250418,37000,870,870,36793.11,23.1895,0.6346,38,日経225
140167126,CAL_225M_250417_37125,CAL,20250418,37125,810,810,36793.11,22.9893,0.6346,38,日経225
140167226,CAL_225M_250417_37250,CAL,20250418,37250,755,755,36793.11,22.8471,0.6346,38,日経225
140167326,CAL_225M_250417_37375,CAL,20250418,37375,700,700,36793.11,22.6539,0.6346,38,日経225
140167526,CAL_225M_250417_37500,CAL,20250418,37500,650,650,36793.11,22.5197,0.6346,38,日経225
140167626,CAL_225M_250417_37625,CAL,20250418,37625,600,600,36793.11,22.3331,0.6346,38,日経225
140167726,CAL_225M_250417_37750,CAL,20250418,37750,555,555,36793.11,22.2079,0.6346,38,日経225
140167826,CAL_225M_250417_37875,CAL,20250418,37875,515,515,36793.11,22.1483,0.6346,38,日経225
140168026,CAL_225M_250417_38000,CAL,20250418,38000,470,470,36793.11,21.9153,0.6346,38,日経225
140168126,CAL_225M_250417_38125,CAL,20250418,38125,435,435,36793.11,21.8727,0.6346,38,日経225
140168226,CAL_225M_250417_38250,CAL,20250418,38250,395,395,36793.11,21.6495,0.6346,38,日経225
140168326,CAL_225M_250417_38375,CAL,20250418,38375,360,360,36793.11,21.497,0.6346,38,日経225
140168526,CAL_225M_250417_38500,CAL,20250418,38500,330,330,36793.11,21.4239,0.6346,38,日経225
140168626,CAL_225M_250417_38625,CAL,20250418,38625,305,305,36793.11,21.4408,0.6346,38,日経225
140168726,CAL_225M_250417_38750,CAL,20250418,38750,275,275,36793.11,21.2601,0.6346,38,日経225
140168826,CAL_225M_250417_38875,CAL,20250418,38875,250,250,36793.11,21.1718,0.6346,38,日経225
140169026,CAL_225M_250417_39000,CAL,20250418,39000,230,230,36793.11,21.1908,0.6346,38,日経225
140169126,CAL_225M_250417_39125,CAL,20250418,39125,210,210,36793.11,21.1628,0.6346,38,日経225
140169226,CAL_225M_250417_39250,CAL,20250418,39250,190,190,36793.11,21.0833,0.6346,38,日経225
140169326,CAL_225M_250417_39375,CAL,20250418,39375,175,175,36793.11,21.1369,0.6346,38,日経225
140169526,CAL_225M_250417_39500,CAL,20250418,39500,155,155,36793.11,20.9476,0.6346,38,日経225
140169626,CAL_225M_250417_39625,CAL,20250418,39625,140,140,36793.11,20.9,0.6346,38,日経225
140169726,CAL_225M_250417_39750,CAL,20250418,39750,130,130,36793.11,21.0236,0.6346,38,日経225
140169826,CAL_225M_250417_39875,CAL,20250418,39875,115,115,36793.11,20.8758,0.6346,38,日経225
140160026,CAL_225M_250417_40000,CAL,20250418,40000,105,105,36793.11,20.9149,0.6346,38,日経225
140160126,CAL_225M_250417_40125,CAL,20250418,40125,94,94,36793.11,20.8571,0.6346,38,日経225
140160226,CAL_225M_250417_40250,CAL,20250418,40250,85,85,36793.11,20.8594,0.6346,38,日経225
140160326,CAL_225M_250417_40375,CAL,20250418,40375,77,77,36793.11,20.8765,0.6346,38,日経225
140160526,CAL_225M_250417_40500,CAL,20250418,40500,69,69,36793.11,20.8487,0.6346,38,日経225
140160626,CAL_225M_250417_40625,CAL,20250418,40625,62,62,36793.11,20.8407,0.6346,38,日経225
140160726,CAL_225M_250417_40750,CAL,20250418,40750,55,55,36793.11,20.7843,0.6346,38,日経225
140193826,CAL_225M_250508_33875,CAL,20250509,33875,3120,3120,36793.11,25.1931,0.6346,59,日経225
140194026,CAL_225M_250508_34000,CAL,20250509,34000,3020,3020,36793.11,25.0489,0.6346,59,日経225
140194126,CAL_225M_250508_34125,CAL,20250509,34125,2920,2920,36793.11,24.8795,0.6346,59,日経225
140194226,CAL_225M_250508_34250,CAL,20250509,34250,2820,2820,36793.11,24.6859,0.6346,59,日経225
140194326,CAL_225M_250508_34375,CAL,20250509,34375,2725,2725,36793.11,24.5753,0.6346,59,日経225
140194526,CAL_225M_250508_34500,CAL,20250509,34500,2630,2630,36793.11,24.4372,0.6346,59,日経225
140194626,CAL_225M_250508_34625,CAL,20250509,34625,2540,2540,36793.11,24.3746,0.6346,59,日経225
140194726,CAL_225M_250508_34750,CAL,20250509,34750,2445,2445,36793.11,24.1822,0.6346,59,日経225
140194826,CAL_225M_250508_34875,CAL,20250509,34875,2355,2355,36793.11,24.063,0.6346,59,日経225
140195026,CAL_225M_250508_35000,CAL,20250509,35000,2265,2265,36793.11,23.9158,0.6346,59,日経225
140195126,CAL_225M_250508_35125,CAL,20250509,35125,2175,2175,36793.11,23.7413,0.6346,59,日経225
140195226,CAL_225M_250508_35250,CAL,20250509,35250,2090,2090,36793.11,23.6333,0.6346,59,日経225
140195326,CAL_225M_250508_35375,CAL,20250509,35375,2005,2005,36793.11,23.4962,0.6346,59,日経225
140195526,CAL_225M_250508_35500,CAL,20250509,35500,1915,1915,36793.11,23.2395,0.6346,59,日経225
